Date,Open,High,Low,Close
05/15/2018,"12.68","12.68","12.68","12.68"
05/14/2018,"12.64","12.64","12.64","12.64"
05/11/2018,"12.44","12.44","12.44","12.44"
05/10/2018,"12.82","12.82","12.82","12.82"
05/09/2018,"13.35","13.35","13.35","13.35"
05/08/2018,"13.72","13.72","13.72","13.72"
05/07/2018,"13.32","13.32","13.32","13.32"
05/04/2018,"13.42","13.42","13.42","13.42"
05/03/2018,"14.46","14.46","14.46","14.46"
05/02/2018,"13.53","13.53","13.53","13.53"
04/30/2018,"13.72","13.72","13.72","13.72"
04/27/2018,"13.13","13.13","13.13","13.13"
04/26/2018,"13.68","13.68","13.68","13.68"
04/25/2018,"14.66","14.66","14.66","14.66"
04/24/2018,"13.41","13.41","13.41","13.41"
04/23/2018,"13.33","13.33","13.33","13.33"
04/20/2018,"13.76","13.76","13.76","13.76"
04/19/2018,"13.74","13.74","13.74","13.74"
04/18/2018,"13.04","13.04","13.04","13.04"
04/17/2018,"13.29","13.29","13.29","13.29"
04/16/2018,"14.50","14.50","14.50","14.50"
04/13/2018,"15.30","15.30","15.30","15.30"
04/12/2018,"15.81","15.81","15.81","15.81"
04/11/2018,"16.98","16.98","16.98","16.98"
04/10/2018,"16.32","16.32","16.32","16.32"
04/09/2018,"17.35","17.35","17.35","17.35"
04/06/2018,"17.44","17.44","17.44","17.44"
04/05/2018,"16.90","16.90","16.90","16.90"
04/04/2018,"19.58","19.58","19.58","19.58"
04/03/2018,"18.81","18.81","18.81","18.81"
04/02/2018,"17.44","17.44","17.44","17.44"
03/30/2018,"17.44","17.44","17.44","17.44"
03/29/2018,"17.44","17.44","17.44","17.44"
03/28/2018,"19.69","19.69","19.69","19.69"
03/27/2018,"18.98","18.98","18.98","18.98"
03/26/2018,"22.05","22.05","22.05","22.05"
03/23/2018,"21.08","21.08","21.08","21.08"
03/22/2018,"18.55","18.55","18.55","18.55"
03/21/2018,"14.85","14.85","14.85","14.85"
03/20/2018,"15.38","15.38","15.38","15.38"
03/19/2018,"16.50","16.50","16.50","16.50"
03/16/2018,"13.39","13.39","13.39","13.39"
03/15/2018,"15.22","15.22","15.22","15.22"
03/14/2018,"16.91","16.91","16.91","16.91"
03/13/2018,"16.62","16.62","16.62","16.62"
03/12/2018,"15.40","15.40","15.40","15.40"
03/09/2018,"15.41","15.41","15.41","15.41"
03/08/2018,"16.61","16.61","16.61","16.61"
03/07/2018,"18.15","18.15","18.15","18.15"
03/06/2018,"18.69","18.69","18.69","18.69"
03/05/2018,"18.89","18.89","18.89","18.89"
03/02/2018,"23.39","23.39","23.39","23.39"
03/01/2018,"20.57","20.57","20.57","20.57"
02/28/2018,"18.00","18.00","18.00","18.00"
02/27/2018,"17.59","17.59","17.59","17.59"
02/26/2018,"16.77","16.77","16.77","16.77"
02/23/2018,"18.18","18.18","18.18","18.18"
02/22/2018,"18.69","18.69","18.69","18.69"
02/21/2018,"18.65","18.65","18.65","18.65"
02/20/2018,"18.64","18.64","18.64","18.64"
02/19/2018,"19.13","19.13","19.13","19.13"
02/16/2018,"17.76","17.76","17.76","17.76"
02/15/2018,"20.52","20.52","20.52","20.52"
02/14/2018,"20.71","20.71","20.71","20.71"
02/13/2018,"25.95","25.95","25.95","25.95"
02/12/2018,"28.16","28.16","28.16","28.16"
02/09/2018,"34.74","34.74","34.74","34.74"
02/08/2018,"32.04","32.04","32.04","32.04"
02/07/2018,"21.37","21.37","21.37","21.37"
02/06/2018,"30.18","30.18","30.18","30.18"
02/05/2018,"18.86","18.86","18.86","18.86"
02/02/2018,"17.56","17.56","17.56","17.56"
02/01/2018,"16.14","16.14","16.14","16.14"
01/31/2018,"15.16","15.16","15.16","15.16"
01/30/2018,"14.81","14.81","14.81","14.81"
01/29/2018,"13.29","13.29","13.29","13.29"
01/26/2018,"12.48","12.48","12.48","12.48"
01/25/2018,"12.69","12.69","12.69","12.69"
01/24/2018,"12.39","12.39","12.39","12.39"
01/23/2018,"11.95","11.95","11.95","11.95"
01/22/2018,"11.97","11.97","11.97","11.97"
01/19/2018,"11.85","11.85","11.85","11.85"
01/18/2018,"11.99","11.99","11.99","11.99"
01/17/2018,"11.95","11.95","11.95","11.95"
01/16/2018,"11.35","11.35","11.35","11.35"
01/15/2018,"11.07","11.07","11.07","11.07"
01/12/2018,"10.90","10.90","10.90","10.90"
01/11/2018,"11.36","11.36","11.36","11.36"
01/10/2018,"11.76","11.76","11.76","11.76"
01/09/2018,"11.26","11.26","11.26","11.26"
01/08/2018,"11.50","11.50","11.50","11.50"
01/05/2018,"11.12","11.12","11.12","11.12"
01/04/2018,"11.41","11.41","11.41","11.41"
01/03/2018,"12.14","12.14","12.14","12.14"
01/02/2018,"13.37","13.37","13.37","13.37"
01/01/2018,"13.51","13.51","13.51","13.51"
12/29/2017,"13.51","13.51","13.51","13.51"
12/28/2017,"13.62","13.62","13.62","13.62"
12/27/2017,"12.71","12.71","12.71","12.71"
12/26/2017,"12.01","12.01","12.01","12.01"
12/25/2017,"12.01","12.01","12.01","12.01"
12/22/2017,"12.01","12.01","12.01","12.01"
12/21/2017,"11.74","11.74","11.74","11.74"
12/20/2017,"12.51","12.51","12.51","12.51"
12/19/2017,"11.20","11.20","11.20","11.20"
12/18/2017,"10.68","10.68","10.68","10.68"
12/15/2017,"11.79","11.79","11.79","11.79"
12/14/2017,"12.26","12.26","12.26","12.26"
12/13/2017,"12.73","12.73","12.73","12.73"
12/12/2017,"12.47","12.47","12.47","12.47"
12/11/2017,"12.92","12.92","12.92","12.92"
12/08/2017,"12.85","12.85","12.85","12.85"
12/07/2017,"13.45","13.45","13.45","13.45"
12/06/2017,"13.91","13.91","13.91","13.91"
12/05/2017,"13.16","13.16","13.16","13.16"
12/04/2017,"13.72","13.72","13.72","13.72"
12/01/2017,"16.01","16.01","16.01","16.01"
11/30/2017,"13.47","13.47","13.47","13.47"
11/29/2017,"13.54","13.54","13.54","13.54"
11/28/2017,"12.88","12.88","12.88","12.88"
11/27/2017,"13.55","13.55","13.55","13.55"
11/24/2017,"12.86","12.86","12.86","12.86"
11/23/2017,"12.73","12.73","12.73","12.73"
11/22/2017,"12.87","12.87","12.87","12.87"
11/21/2017,"12.94","12.94","12.94","12.94"
11/20/2017,"13.70","13.70","13.70","13.70"
11/17/2017,"14.74","14.74","14.74","14.74"
11/16/2017,"15.03","15.03","15.03","15.03"
11/15/2017,"15.58","15.58","15.58","15.58"
11/14/2017,"15.23","15.23","15.23","15.23"
11/13/2017,"14.38","14.38","14.38","14.38"
11/10/2017,"14.45","14.45","14.45","14.45"
11/09/2017,"13.92","13.92","13.92","13.92"
11/08/2017,"12.41","12.41","12.41","12.41"
11/07/2017,"12.13","12.13","12.13","12.13"
11/06/2017,"11.69","11.69","11.69","11.69"
11/03/2017,"11.56","11.56","11.56","11.56"
11/02/2017,"12.02","12.02","12.02","12.02"
11/01/2017,"11.79","11.79","11.79","11.79"
10/31/2017,"11.99","11.99","11.99","11.99"
10/30/2017,"12.83","12.83","12.83","12.83"
10/27/2017,"12.50","12.50","12.50","12.50"
10/26/2017,"12.92","12.92","12.92","12.92"
10/25/2017,"14.53","14.53","14.53","14.53"
10/24/2017,"12.94","12.94","12.94","12.94"
10/23/2017,"12.59","12.59","12.59","12.59"
10/20/2017,"12.22","12.22","12.22","12.22"
10/19/2017,"12.44","12.44","12.44","12.44"
10/18/2017,"11.05","11.05","11.05","11.05"
10/17/2017,"11.63","11.63","11.63","11.63"
10/16/2017,"11.90","11.90","11.90","11.90"
10/13/2017,"11.85","11.85","11.85","11.85"
10/12/2017,"12.32","12.32","12.32","12.32"
10/11/2017,"12.67","12.67","12.67","12.67"
10/10/2017,"13.39","13.39","13.39","13.39"
10/09/2017,"12.61","12.61","12.61","12.61"
10/06/2017,"12.51","12.51","12.51","12.51"
10/05/2017,"12.09","12.09","12.09","12.09"
10/04/2017,"12.78","12.78","12.78","12.78"
10/03/2017,"11.84","11.84","11.84","11.84"
10/02/2017,"12.17","12.17","12.17","12.17"
09/29/2017,"12.12","12.12","12.12","12.12"
09/28/2017,"12.13","12.13","12.13","12.13"
09/27/2017,"12.13","12.13","12.13","12.13"
09/26/2017,"12.54","12.54","12.54","12.54"
09/25/2017,"12.37","12.37","12.37","12.37"
09/22/2017,"11.71","11.71","11.71","11.71"
09/21/2017,"11.19","11.19","11.19","11.19"
09/20/2017,"11.79","11.79","11.79","11.79"
09/19/2017,"11.72","11.72","11.72","11.72"
09/18/2017,"11.94","11.94","11.94","11.94"
09/15/2017,"12.20","12.20","12.20","12.20"
09/14/2017,"12.27","12.27","12.27","12.27"
09/13/2017,"13.04","13.04","13.04","13.04"
09/12/2017,"13.45","13.45","13.45","13.45"
09/11/2017,"13.96","13.96","13.96","13.96"
09/08/2017,"15.20","15.20","15.20","15.20"
09/07/2017,"15.15","15.15","15.15","15.15"
09/06/2017,"16.38","16.38","16.38","16.38"
09/05/2017,"16.48","16.48","16.48","16.48"
09/04/2017,"16.21","16.21","16.21","16.21"
09/01/2017,"14.72","14.72","14.72","14.72"
08/31/2017,"15.63","15.63","15.63","15.63"
08/30/2017,"16.47","16.47","16.47","16.47"
08/29/2017,"17.32","17.32","17.32","17.32"
08/28/2017,"15.85","15.85","15.85","15.85"
08/25/2017,"15.33","15.33","15.33","15.33"
08/24/2017,"15.67","15.67","15.67","15.67"
08/23/2017,"16.23","16.23","16.23","16.23"
08/22/2017,"16.41","16.41","16.41","16.41"
08/21/2017,"18.56","18.56","18.56","18.56"
08/18/2017,"17.57","17.57","17.57","17.57"
08/17/2017,"15.39","15.39","15.39","15.39"
08/16/2017,"14.25","14.25","14.25","14.25"
08/15/2017,"14.88","14.88","14.88","14.88"
08/14/2017,"15.67","15.67","15.67","15.67"
08/11/2017,"19.31","19.31","19.31","19.31"
08/10/2017,"18.91","18.91","18.91","18.91"
08/09/2017,"15.02","15.02","15.02","15.02"
08/08/2017,"12.79","12.79","12.79","12.79"
08/07/2017,"13.20","13.20","13.20","13.20"
08/04/2017,"13.07","13.07","13.07","13.07"
08/03/2017,"13.73","13.73","13.73","13.73"
08/02/2017,"13.75","13.75","13.75","13.75"
08/01/2017,"13.47","13.47","13.47","13.47"
07/31/2017,"13.90","13.90","13.90","13.90"
07/28/2017,"13.73","13.73","13.73","13.73"
07/27/2017,"12.77","12.77","12.77","12.77"
07/26/2017,"13.00","13.00","13.00","13.00"
07/25/2017,"13.64","13.64","13.64","13.64"
07/24/2017,"15.08","15.08","15.08","15.08"
07/21/2017,"15.33","15.33","15.33","15.33"
07/20/2017,"13.09","13.09","13.09","13.09"
07/19/2017,"13.27","13.27","13.27","13.27"
07/18/2017,"13.68","13.68","13.68","13.68"
07/17/2017,"12.63","12.63","12.63","12.63"
07/14/2017,"12.65","12.65","12.65","12.65"
07/13/2017,"13.12","13.12","13.12","13.12"
07/12/2017,"13.75","13.75","13.75","13.75"
07/11/2017,"14.77","14.77","14.77","14.77"
07/10/2017,"14.78","14.78","14.78","14.78"
07/07/2017,"15.18","15.18","15.18","15.18"
07/06/2017,"15.47","15.47","15.47","15.47"
07/05/2017,"14.70","14.70","14.70","14.70"
07/04/2017,"14.39","14.39","14.39","14.39"
07/03/2017,"14.49","14.49","14.49","14.49"
06/30/2017,"17.25","17.25","17.25","17.25"
06/29/2017,"17.60","17.60","17.60","17.60"
06/28/2017,"14.85","14.85","14.85","14.85"
06/27/2017,"14.77","14.77","14.77","14.77"
06/26/2017,"13.66","13.66","13.66","13.66"
06/23/2017,"14.22","14.22","14.22","14.22"
06/22/2017,"14.03","14.03","14.03","14.03"
06/21/2017,"14.18","14.18","14.18","14.18"
06/20/2017,"14.03","14.03","14.03","14.03"
06/19/2017,"13.03","13.03","13.03","13.03"
06/16/2017,"13.74","13.74","13.74","13.74"
06/15/2017,"14.94","14.94","14.94","14.94"
06/14/2017,"13.95","13.95","13.95","13.95"
06/13/2017,"13.56","13.56","13.56","13.56"
06/12/2017,"14.51","14.51","14.51","14.51"
06/09/2017,"13.39","13.39","13.39","13.39"
06/08/2017,"14.08","14.08","14.08","14.08"
06/07/2017,"14.61","14.61","14.61","14.61"
06/06/2017,"14.39","14.39","14.39","14.39"
06/05/2017,"13.94","13.94","13.94","13.94"
06/02/2017,"13.33","13.33","13.33","13.33"
06/01/2017,"13.62","13.62","13.62","13.62"
05/31/2017,"14.55","14.55","14.55","14.55"
05/30/2017,"14.47","14.47","14.47","14.47"
05/29/2017,"14.18","14.18","14.18","14.18"
05/26/2017,"13.85","13.85","13.85","13.85"
05/25/2017,"13.96","13.96","13.96","13.96"
05/24/2017,"13.88","13.88","13.88","13.88"
05/23/2017,"13.84","13.84","13.84","13.84"
05/22/2017,"14.83","14.83","14.83","14.83"
05/19/2017,"15.47","15.47","15.47","15.47"
05/18/2017,"17.08","17.08","17.08","17.08"
05/17/2017,"16.14","16.14","16.14","16.14"
05/16/2017,"13.54","13.54","13.54","13.54"
05/15/2017,"14.20","14.20","14.20","14.20"
05/12/2017,"13.87","13.87","13.87","13.87"
05/11/2017,"14.35","14.35","14.35","14.35"
05/10/2017,"14.07","14.07","14.07","14.07"
05/09/2017,"14.09","14.09","14.09","14.09"
05/08/2017,"14.39","14.39","14.39","14.39"
05/05/2017,"17.01","17.01","17.01","17.01"
05/04/2017,"16.48","16.48","16.48","16.48"
05/03/2017,"17.40","17.40","17.40","17.40"
05/02/2017,"17.27","17.27","17.27","17.27"
04/28/2017,"17.05","17.05","17.05","17.05"
04/27/2017,"16.11","16.11","16.11","16.11"
04/26/2017,"15.58","15.58","15.58","15.58"
04/25/2017,"15.42","15.42","15.42","15.42"
04/24/2017,"16.25","16.25","16.25","16.25"
04/21/2017,"25.09","25.09","25.09","25.09"
04/20/2017,"24.90","24.90","24.90","24.90"
04/19/2017,"24.20","24.20","24.20","24.20"
04/18/2017,"25.59","25.59","25.59","25.59"
04/17/2017,"23.39","23.39","23.39","23.39"
04/14/2017,"23.39","23.39","23.39","23.39"
04/13/2017,"23.39","23.39","23.39","23.39"
04/12/2017,"22.72","22.72","22.72","22.72"
04/11/2017,"22.95","22.95","22.95","22.95"
04/10/2017,"22.09","22.09","22.09","22.09"
04/07/2017,"19.54","19.54","19.54","19.54"
04/06/2017,"18.87","18.87","18.87","18.87"
04/05/2017,"18.52","18.52","18.52","18.52"
04/04/2017,"18.01","18.01","18.01","18.01"
04/03/2017,"17.96","17.96","17.96","17.96"
03/31/2017,"16.52","16.52","16.52","16.52"
03/30/2017,"16.10","16.10","16.10","16.10"
03/29/2017,"15.93","15.93","15.93","15.93"
03/28/2017,"15.86","15.86","15.86","15.86"
03/27/2017,"16.35","16.35","16.35","16.35"
03/24/2017,"15.20","15.20","15.20","15.20"
03/23/2017,"15.10","15.10","15.10","15.10"
03/22/2017,"14.51","14.51","14.51","14.51"
03/21/2017,"13.77","13.77","13.77","13.77"
03/20/2017,"13.08","13.08","13.08","13.08"
03/17/2017,"11.16","11.16","11.16","11.16"
03/16/2017,"11.52","11.52","11.52","11.52"
03/15/2017,"15.60","15.60","15.60","15.60"
03/14/2017,"15.97","15.97","15.97","15.97"
03/13/2017,"15.58","15.58","15.58","15.58"
03/10/2017,"15.34","15.34","15.34","15.34"
03/09/2017,"15.21","15.21","15.21","15.21"
03/08/2017,"14.98","14.98","14.98","14.98"
03/07/2017,"15.37","15.37","15.37","15.37"
03/06/2017,"15.77","15.77","15.77","15.77"
03/03/2017,"15.27","15.27","15.27","15.27"
03/02/2017,"15.28","15.28","15.28","15.28"
03/01/2017,"15.39","15.39","15.39","15.39"
02/28/2017,"16.28","16.28","16.28","16.28"
02/27/2017,"16.04","16.04","16.04","16.04"
02/24/2017,"15.86","15.86","15.86","15.86"
02/23/2017,"15.46","15.46","15.46","15.46"
02/22/2017,"14.86","14.86","14.86","14.86"
02/21/2017,"14.57","14.57","14.57","14.57"
02/20/2017,"14.89","14.89","14.89","14.89"
02/17/2017,"14.83","14.83","14.83","14.83"
02/16/2017,"15.40","15.40","15.40","15.40"
02/15/2017,"14.68","14.68","14.68","14.68"
02/14/2017,"14.65","14.65","14.65","14.65"
02/13/2017,"14.80","14.80","14.80","14.80"
02/10/2017,"15.11","15.11","15.11","15.11"
02/09/2017,"15.30","15.30","15.30","15.30"
02/08/2017,"16.83","16.83","16.83","16.83"
02/07/2017,"16.91","16.91","16.91","16.91"
02/06/2017,"16.43","16.43","16.43","16.43"
02/03/2017,"15.13","15.13","15.13","15.13"
02/02/2017,"16.19","16.19","16.19","16.19"
02/01/2017,"16.64","16.64","16.64","16.64"
01/31/2017,"17.37","17.37","17.37","17.37"
01/30/2017,"17.47","17.47","17.47","17.47"
01/27/2017,"15.85","15.85","15.85","15.85"
01/26/2017,"15.61","15.61","15.61","15.61"
01/25/2017,"15.70","15.70","15.70","15.70"
01/24/2017,"16.31","16.31","16.31","16.31"
01/23/2017,"17.11","17.11","17.11","17.11"
01/20/2017,"14.60","14.60","14.60","14.60"
01/19/2017,"14.85","14.85","14.85","14.85"
01/18/2017,"14.85","14.85","14.85","14.85"
01/17/2017,"15.67","15.67","15.67","15.67"
01/16/2017,"15.47","15.47","15.47","15.47"
01/13/2017,"14.86","14.86","14.86","14.86"
01/12/2017,"16.29","16.29","16.29","16.29"
01/11/2017,"15.70","15.70","15.70","15.70"
01/10/2017,"15.35","15.35","15.35","15.35"
01/09/2017,"15.51","15.51","15.51","15.51"
01/06/2017,"15.34","15.34","15.34","15.34"
01/05/2017,"15.98","15.98","15.98","15.98"
01/04/2017,"16.46","16.46","16.46","16.46"
01/03/2017,"17.35","17.35","17.35","17.35"
01/02/2017,"17.96","17.96","17.96","17.96"
12/30/2016,"18.12","18.12","18.12","18.12"
12/29/2016,"17.77","17.77","17.77","17.77"
12/28/2016,"17.06","17.06","17.06","17.06"
12/27/2016,"16.72","16.72","16.72","16.72"
12/26/2016,"15.09","15.09","15.09","15.09"
12/23/2016,"15.09","15.09","15.09","15.09"
12/22/2016,"14.88","14.88","14.88","14.88"
12/21/2016,"14.74","14.74","14.74","14.74"
12/20/2016,"14.88","14.88","14.88","14.88"
12/19/2016,"15.12","15.12","15.12","15.12"
12/16/2016,"15.10","15.10","15.10","15.10"
12/15/2016,"15.86","15.86","15.86","15.86"
12/14/2016,"17.11","17.11","17.11","17.11"
12/13/2016,"16.87","16.87","16.87","16.87"
12/12/2016,"16.93","16.93","16.93","16.93"
12/09/2016,"16.62","16.62","16.62","16.62"
12/08/2016,"16.16","16.16","16.16","16.16"
12/07/2016,"17.14","17.14","17.14","17.14"
12/06/2016,"17.63","17.63","17.63","17.63"
12/05/2016,"18.96","18.96","18.96","18.96"
12/02/2016,"22.62","22.62","22.62","22.62"
12/01/2016,"22.60","22.60","22.60","22.60"
11/30/2016,"21.44","21.44","21.44","21.44"
11/29/2016,"21.80","21.80","21.80","21.80"
11/28/2016,"22.53","22.53","22.53","22.53"
11/25/2016,"20.41","20.41","20.41","20.41"
11/24/2016,"20.03","20.03","20.03","20.03"
11/23/2016,"20.19","20.19","20.19","20.19"
11/22/2016,"20.25","20.25","20.25","20.25"
11/21/2016,"20.55","20.55","20.55","20.55"
11/18/2016,"20.37","20.37","20.37","20.37"
11/17/2016,"19.95","19.95","19.95","19.95"
11/16/2016,"21.11","21.11","21.11","21.11"
11/15/2016,"20.64","20.64","20.64","20.64"
11/14/2016,"22.19","22.19","22.19","22.19"
11/11/2016,"21.96","21.96","21.96","21.96"
11/10/2016,"21.10","21.10","21.10","21.10"
11/09/2016,"21.10","21.10","21.10","21.10"
11/08/2016,"24.93","24.93","24.93","24.93"
11/07/2016,"24.62","24.62","24.62","24.62"
11/04/2016,"25.21","25.21","25.21","25.21"
11/03/2016,"24.68","24.68","24.68","24.68"
11/02/2016,"23.65","23.65","23.65","23.65"
11/01/2016,"23.46","23.46","23.46","23.46"
10/31/2016,"21.44","21.44","21.44","21.44"
10/28/2016,"19.27","19.27","19.27","19.27"
10/27/2016,"18.73","18.73","18.73","18.73"
10/26/2016,"18.67","18.67","18.67","18.67"
10/25/2016,"18.23","18.23","18.23","18.23"
10/24/2016,"17.71","17.71","17.71","17.71"
10/21/2016,"16.60","16.60","16.60","16.60"
10/20/2016,"17.22","17.22","17.22","17.22"
10/19/2016,"18.07","18.07","18.07","18.07"
10/18/2016,"19.07","19.07","19.07","19.07"
10/17/2016,"20.62","20.62","20.62","20.62"
10/14/2016,"19.46","19.46","19.46","19.46"
10/13/2016,"20.93","20.93","20.93","20.93"
10/12/2016,"20.13","20.13","20.13","20.13"
10/11/2016,"19.88","19.88","19.88","19.88"
10/10/2016,"19.26","19.26","19.26","19.26"
10/07/2016,"20.04","20.04","20.04","20.04"
10/06/2016,"19.17","19.17","19.17","19.17"
10/05/2016,"19.44","19.44","19.44","19.44"
10/04/2016,"19.21","19.21","19.21","19.21"
10/03/2016,"20.40","20.40","20.40","20.40"
09/30/2016,"19.77","19.77","19.77","19.77"
09/29/2016,"19.96","19.96","19.96","19.96"
09/28/2016,"19.69","19.69","19.69","19.69"
09/27/2016,"20.66","20.66","20.66","20.66"
09/26/2016,"20.22","20.22","20.22","20.22"
09/23/2016,"16.83","16.83","16.83","16.83"
09/22/2016,"17.27","17.27","17.27","17.27"
09/21/2016,"20.09","20.09","20.09","20.09"
09/20/2016,"20.70","20.70","20.70","20.70"
09/19/2016,"20.32","20.32","20.32","20.32"
09/16/2016,"21.31","21.31","21.31","21.31"
09/15/2016,"20.55","20.55","20.55","20.55"
09/14/2016,"22.21","22.21","22.21","22.21"
09/13/2016,"22.78","22.78","22.78","22.78"
09/12/2016,"21.90","21.90","21.90","21.90"
09/09/2016,"19.30","19.30","19.30","19.30"
09/08/2016,"17.81","17.81","17.81","17.81"
09/07/2016,"18.57","18.57","18.57","18.57"
09/06/2016,"19.08","19.08","19.08","19.08"
09/05/2016,"18.41","18.41","18.41","18.41"
09/02/2016,"18.30","18.30","18.30","18.30"
09/01/2016,"20.06","20.06","20.06","20.06"
08/31/2016,"19.42","19.42","19.42","19.42"
08/30/2016,"19.37","19.37","19.37","19.37"
08/29/2016,"20.19","20.19","20.19","20.19"
08/26/2016,"19.49","19.49","19.49","19.49"
08/25/2016,"20.41","20.41","20.41","20.41"
08/24/2016,"19.83","19.83","19.83","19.83"
08/23/2016,"20.22","20.22","20.22","20.22"
08/22/2016,"21.66","21.66","21.66","21.66"
08/19/2016,"21.13","21.13","21.13","21.13"
08/18/2016,"20.32","20.32","20.32","20.32"
08/17/2016,"21.19","21.19","21.19","21.19"
08/16/2016,"20.07","20.07","20.07","20.07"
08/15/2016,"18.83","18.83","18.83","18.83"
08/12/2016,"17.90","17.90","17.90","17.90"
08/11/2016,"18.36","18.36","18.36","18.36"
08/10/2016,"19.19","19.19","19.19","19.19"
08/09/2016,"18.29","18.29","18.29","18.29"
08/08/2016,"18.94","18.94","18.94","18.94"
08/05/2016,"19.30","19.30","19.30","19.30"
08/04/2016,"21.41","21.41","21.41","21.41"
08/03/2016,"22.95","22.95","22.95","22.95"
08/02/2016,"23.12","23.12","23.12","23.12"
08/01/2016,"20.33","20.33","20.33","20.33"
07/29/2016,"20.25","20.25","20.25","20.25"
07/28/2016,"20.99","20.99","20.99","20.99"
07/27/2016,"20.53","20.53","20.53","20.53"
07/26/2016,"20.14","20.14","20.14","20.14"
07/25/2016,"19.92","19.92","19.92","19.92"
07/22/2016,"19.12","19.12","19.12","19.12"
07/21/2016,"19.45","19.45","19.45","19.45"
07/20/2016,"20.35","20.35","20.35","20.35"
07/19/2016,"21.01","21.01","21.01","21.01"
07/18/2016,"20.84","20.84","20.84","20.84"
07/15/2016,"20.92","20.92","20.92","20.92"
07/14/2016,"21.81","21.81","21.81","21.81"
07/13/2016,"23.09","23.09","23.09","23.09"
07/12/2016,"22.32","22.32","22.32","22.32"
07/11/2016,"23.57","23.57","23.57","23.57"
07/08/2016,"24.62","24.62","24.62","24.62"
07/07/2016,"26.55","26.55","26.55","26.55"
07/06/2016,"28.26","28.26","28.26","28.26"
07/05/2016,"26.71","26.71","26.71","26.71"
07/04/2016,"24.98","24.98","24.98","24.98"
07/01/2016,"25.02","25.02","25.02","25.02"
06/30/2016,"26.08","26.08","26.08","26.08"
06/29/2016,"28.55","28.55","28.55","28.55"
06/28/2016,"31.01","31.01","31.01","31.01"
06/27/2016,"35.00","35.00","35.00","35.00"
06/24/2016,"35.43","35.43","35.43","35.43"
06/23/2016,"32.06","32.06","32.06","32.06"
06/22/2016,"36.04","36.04","36.04","36.04"
06/21/2016,"34.47","34.47","34.47","34.47"
06/20/2016,"34.22","34.22","34.22","34.22"
06/17/2016,"38.03","38.03","38.03","38.03"
06/16/2016,"39.90","39.90","39.90","39.90"
06/15/2016,"37.69","37.69","37.69","37.69"
06/14/2016,"38.34","38.34","38.34","38.34"
06/13/2016,"34.36","34.36","34.36","34.36"
06/10/2016,"30.23","30.23","30.23","30.23"
06/09/2016,"25.84","25.84","25.84","25.84"
06/08/2016,"24.32","24.32","24.32","24.32"
06/07/2016,"23.35","23.35","23.35","23.35"
06/06/2016,"24.05","24.05","24.05","24.05"
06/03/2016,"23.55","23.55","23.55","23.55"
06/02/2016,"23.11","23.11","23.11","23.11"
06/01/2016,"23.93","23.93","23.93","23.93"
05/31/2016,"22.11","22.11","22.11","22.11"
05/30/2016,"20.94","20.94","20.94","20.94"
05/27/2016,"20.46","20.46","20.46","20.46"
05/26/2016,"20.82","20.82","20.82","20.82"
05/25/2016,"21.06","21.06","21.06","21.06"
05/24/2016,"21.79","21.79","21.79","21.79"
05/23/2016,"23.29","23.29","23.29","23.29"
05/20/2016,"22.60","22.60","22.60","22.60"
05/19/2016,"24.38","24.38","24.38","24.38"
05/18/2016,"23.30","23.30","23.30","23.30"
05/17/2016,"24.47","24.47","24.47","24.47"
05/16/2016,"24.21","24.21","24.21","24.21"
05/13/2016,"23.60","23.60","23.60","23.60"
05/12/2016,"24.45","24.45","24.45","24.45"
05/11/2016,"23.86","23.86","23.86","23.86"
05/10/2016,"23.89","23.89","23.89","23.89"
05/09/2016,"24.96","24.96","24.96","24.96"
05/06/2016,"25.12","25.12","25.12","25.12"
05/05/2016,"25.93","25.93","25.93","25.93"
05/04/2016,"27.04","27.04","27.04","27.04"
05/03/2016,"26.41","26.41","26.41","26.41"
05/02/2016,"25.12","25.12","25.12","25.12"
04/29/2016,"24.03","24.03","24.03","24.03"
04/28/2016,"20.85","20.85","20.85","20.85"
04/27/2016,"21.28","21.28","21.28","21.28"
04/26/2016,"21.28","21.28","21.28","21.28"
04/25/2016,"21.84","21.84","21.84","21.84"
04/22/2016,"20.60","20.60","20.60","20.60"
04/21/2016,"20.31","20.31","20.31","20.31"
04/20/2016,"19.88","19.88","19.88","19.88"
04/19/2016,"20.36","20.36","20.36","20.36"
04/18/2016,"21.28","21.28","21.28","21.28"
04/15/2016,"20.55","20.55","20.55","20.55"
04/14/2016,"20.63","20.63","20.63","20.63"
04/13/2016,"22.31","22.31","22.31","22.31"
04/12/2016,"24.08","24.08","24.08","24.08"
04/11/2016,"24.89","24.89","24.89","24.89"
04/08/2016,"24.81","24.81","24.81","24.81"
04/07/2016,"26.16","26.16","26.16","26.16"
04/06/2016,"25.17","25.17","25.17","25.17"
04/05/2016,"26.62","26.62","26.62","26.62"
04/04/2016,"24.51","24.51","24.51","24.51"
04/01/2016,"25.11","25.11","25.11","25.11"
03/31/2016,"23.45","23.45","23.45","23.45"
03/30/2016,"22.64","22.64","22.64","22.64"
03/29/2016,"24.90","24.90","24.90","24.90"
03/28/2016,"24.63","24.63","24.63","24.63"
03/25/2016,"24.63","24.63","24.63","24.63"
03/24/2016,"24.63","24.63","24.63","24.63"
03/23/2016,"22.10","22.10","22.10","22.10"
03/22/2016,"22.04","22.04","22.04","22.04"
